date,dept_id,weekday,month,year,snap_CA,is_event,event_count,is_cultural_event,is_national_event,is_religious_event,is_sport_event,sales_qty,sell_price
2012-05-14,FOODS_3,Monday,5,2012,0,0,0,0,0,0,0,3322,2.82847866419295
2012-05-15,FOODS_3,Tuesday,5,2012,0,0,0,0,0,0,0,3220,2.82847866419295
2012-05-16,FOODS_3,Wednesday,5,2012,0,0,0,0,0,0,0,2818,2.82847866419295
2012-05-17,FOODS_3,Thursday,5,2012,0,0,0,0,0,0,0,2871,2.82847866419295
2012-05-18,FOODS_3,Friday,5,2012,0,0,0,0,0,0,0,3460,2.82847866419295
2012-05-19,FOODS_3,Saturday,5,2012,0,0,0,0,0,0,0,3809,2.8238703703703707
2012-05-20,FOODS_3,Sunday,5,2012,0,0,0,0,0,0,0,3772,2.8238703703703707
2012-05-21,FOODS_3,Monday,5,2012,0,0,0,0,0,0,0,3334,2.8238703703703707
2012-05-22,FOODS_3,Tuesday,5,2012,0,0,0,0,0,0,0,2940,2.8238703703703707
2012-05-23,FOODS_3,Wednesday,5,2012,0,0,0,0,0,0,0,2880,2.8238703703703707
2012-05-24,FOODS_3,Thursday,5,2012,0,0,0,0,0,0,0,2858,2.8238703703703707
2012-05-25,FOODS_3,Friday,5,2012,0,0,0,0,0,0,0,3313,2.8238703703703707
2012-05-26,FOODS_3,Saturday,5,2012,0,0,0,0,0,0,0,3279,2.8252222222222225
2012-05-27,FOODS_3,Sunday,5,2012,0,0,0,0,0,0,0,2868,2.8252222222222225
2012-05-28,FOODS_3,Monday,5,2012,0,1,1,0,1,0,0,3213,2.8252222222222225
2012-05-29,FOODS_3,Tuesday,5,2012,0,0,0,0,0,0,0,2923,2.8252222222222225
2012-05-30,FOODS_3,Wednesday,5,2012,0,0,0,0,0,0,0,2862,2.8252222222222225
2012-05-31,FOODS_3,Thursday,5,2012,0,0,0,0,0,0,0,3075,2.8252222222222225
2012-06-01,FOODS_3,Friday,6,2012,1,0,0,0,0,0,0,3814,2.8252222222222225
2012-06-02,FOODS_3,Saturday,6,2012,1,0,0,0,0,0,0,4052,2.82452865064695
2012-06-03,FOODS_3,Sunday,6,2012,1,0,0,0,0,0,0,4377,2.82452865064695
2012-06-04,FOODS_3,Monday,6,2012,1,0,0,0,0,0,0,3578,2.82452865064695
2012-06-05,FOODS_3,Tuesday,6,2012,1,0,0,0,0,0,0,3537,2.82452865064695
2012-06-06,FOODS_3,Wednesday,6,2012,1,0,0,0,0,0,0,3360,2.82452865064695
2012-06-07,FOODS_3,Thursday,6,2012,1,0,0,0,0,0,0,3648,2.82452865064695
2012-06-08,FOODS_3,Friday,6,2012,1,0,0,0,0,0,0,3712,2.82452865064695
2012-06-09,FOODS_3,Saturday,6,2012,1,0,0,0,0,0,0,4226,2.8235477941176472
2012-06-10,FOODS_3,Sunday,6,2012,1,0,0,0,0,0,0,4569,2.8235477941176472
2012-06-11,FOODS_3,Monday,6,2012,0,0,0,0,0,0,0,4358,2.8235477941176472
2012-06-12,FOODS_3,Tuesday,6,2012,0,1,1,0,0,0,1,3317,2.8235477941176472
2012-06-13,FOODS_3,Wednesday,6,2012,0,0,0,0,0,0,0,2983,2.8235477941176472
2012-06-14,FOODS_3,Thursday,6,2012,0,0,0,0,0,0,0,3220,2.8235477941176472
2012-06-15,FOODS_3,Friday,6,2012,0,0,0,0,0,0,0,3855,2.8235477941176472
2012-06-16,FOODS_3,Saturday,6,2012,0,0,0,0,0,0,0,4314,2.8279816513761467
2012-06-17,FOODS_3,Sunday,6,2012,0,1,1,1,0,0,0,3920,2.8279816513761467
2012-06-18,FOODS_3,Monday,6,2012,0,0,0,0,0,0,0,3464,2.8279816513761467
2012-06-19,FOODS_3,Tuesday,6,2012,0,0,0,0,0,0,0,3012,2.8279816513761467
2012-06-20,FOODS_3,Wednesday,6,2012,0,0,0,0,0,0,0,3137,2.8279816513761467
2012-06-21,FOODS_3,Thursday,6,2012,0,1,1,0,0,0,1,2772,2.8279816513761467
2012-06-22,FOODS_3,Friday,6,2012,0,0,0,0,0,0,0,3276,2.8279816513761467
2012-06-23,FOODS_3,Saturday,6,2012,0,0,0,0,0,0,0,4088,2.8226422018348623
2012-06-24,FOODS_3,Sunday,6,2012,0,0,0,0,0,0,0,4135,2.8226422018348623
2012-06-25,FOODS_3,Monday,6,2012,0,0,0,0,0,0,0,2883,2.8226422018348623
2012-06-26,FOODS_3,Tuesday,6,2012,0,0,0,0,0,0,0,2719,2.8226422018348623
2012-06-27,FOODS_3,Wednesday,6,2012,0,0,0,0,0,0,0,2689,2.8226422018348623
2012-06-28,FOODS_3,Thursday,6,2012,0,0,0,0,0,0,0,2920,2.8226422018348623
2012-06-29,FOODS_3,Friday,6,2012,0,0,0,0,0,0,0,3242,2.8226422018348623
2012-06-30,FOODS_3,Saturday,6,2012,0,0,0,0,0,0,0,3529,2.820073394495413
2012-07-01,FOODS_3,Sunday,7,2012,1,0,0,0,0,0,0,4020,2.820073394495413
2012-07-02,FOODS_3,Monday,7,2012,1,0,0,0,0,0,0,3670,2.820073394495413
2012-07-03,FOODS_3,Tuesday,7,2012,1,0,0,0,0,0,0,3960,2.820073394495413
2012-07-04,FOODS_3,Wednesday,7,2012,1,1,1,0,1,0,0,3683,2.820073394495413
2012-07-05,FOODS_3,Thursday,7,2012,1,0,0,0,0,0,0,3216,2.820073394495413
2012-07-06,FOODS_3,Friday,7,2012,1,0,0,0,0,0,0,4039,2.820073394495413
2012-07-07,FOODS_3,Saturday,7,2012,1,0,0,0,0,0,0,4245,2.8173211009174315
2012-07-08,FOODS_3,Sunday,7,2012,1,0,0,0,0,0,0,4239,2.8173211009174315
2012-07-09,FOODS_3,Monday,7,2012,1,0,0,0,0,0,0,3645,2.8173211009174315
2012-07-10,FOODS_3,Tuesday,7,2012,1,0,0,0,0,0,0,3473,2.8173211009174315
2012-07-11,FOODS_3,Wednesday,7,2012,0,0,0,0,0,0,0,3235,2.8173211009174315
2012-07-12,FOODS_3,Thursday,7,2012,0,0,0,0,0,0,0,2927,2.8173211009174315
2012-07-13,FOODS_3,Friday,7,2012,0,0,0,0,0,0,0,3227,2.8173211009174315
2012-07-14,FOODS_3,Saturday,7,2012,0,0,0,0,0,0,0,3554,2.8153113553113553
2012-07-15,FOODS_3,Sunday,7,2012,0,0,0,0,0,0,0,3756,2.8153113553113553
2012-07-16,FOODS_3,Monday,7,2012,0,0,0,0,0,0,0,3071,2.8153113553113553
2012-07-17,FOODS_3,Tuesday,7,2012,0,0,0,0,0,0,0,3063,2.8153113553113553
2012-07-18,FOODS_3,Wednesday,7,2012,0,0,0,0,0,0,0,2749,2.8153113553113553
2012-07-19,FOODS_3,Thursday,7,2012,0,0,0,0,0,0,0,2810,2.8153113553113553
2012-07-20,FOODS_3,Friday,7,2012,0,1,1,0,0,1,0,3375,2.8153113553113553
2012-07-21,FOODS_3,Saturday,7,2012,0,0,0,0,0,0,0,3661,2.815750915750916
2012-07-22,FOODS_3,Sunday,7,2012,0,0,0,0,0,0,0,4075,2.815750915750916
2012-07-23,FOODS_3,Monday,7,2012,0,0,0,0,0,0,0,3315,2.815750915750916
2012-07-24,FOODS_3,Tuesday,7,2012,0,0,0,0,0,0,0,3031,2.815750915750916
2012-07-25,FOODS_3,Wednesday,7,2012,0,0,0,0,0,0,0,2887,2.815750915750916
2012-07-26,FOODS_3,Thursday,7,2012,0,0,0,0,0,0,0,2756,2.815750915750916
2012-07-27,FOODS_3,Friday,7,2012,0,0,0,0,0,0,0,3236,2.815750915750916
2012-07-28,FOODS_3,Saturday,7,2012,0,0,0,0,0,0,0,3072,2.820987202925046
2012-07-29,FOODS_3,Sunday,7,2012,0,0,0,0,0,0,0,3391,2.820987202925046
2012-07-30,FOODS_3,Monday,7,2012,0,0,0,0,0,0,0,2885,2.820987202925046
2012-07-31,FOODS_3,Tuesday,7,2012,0,0,0,0,0,0,0,2950,2.820987202925046
2012-08-01,FOODS_3,Wednesday,8,2012,1,0,0,0,0,0,0,3223,2.820987202925046
2012-08-02,FOODS_3,Thursday,8,2012,1,0,0,0,0,0,0,3452,2.820987202925046
2012-08-03,FOODS_3,Friday,8,2012,1,0,0,0,0,0,0,3863,2.820987202925046
2012-08-04,FOODS_3,Saturday,8,2012,1,0,0,0,0,0,0,3950,2.819926873857404
2012-08-05,FOODS_3,Sunday,8,2012,1,0,0,0,0,0,0,4401,2.819926873857404
2012-08-06,FOODS_3,Monday,8,2012,1,0,0,0,0,0,0,3576,2.819926873857404
2012-08-07,FOODS_3,Tuesday,8,2012,1,0,0,0,0,0,0,3178,2.819926873857404
2012-08-08,FOODS_3,Wednesday,8,2012,1,0,0,0,0,0,0,3323,2.819926873857404
2012-08-09,FOODS_3,Thursday,8,2012,1,0,0,0,0,0,0,3569,2.819926873857404
2012-08-10,FOODS_3,Friday,8,2012,1,0,0,0,0,0,0,3881,2.819926873857404
2012-08-11,FOODS_3,Saturday,8,2012,0,0,0,0,0,0,0,4472,2.823759124087591
2012-08-12,FOODS_3,Sunday,8,2012,0,0,0,0,0,0,0,4456,2.823759124087591
2012-08-13,FOODS_3,Monday,8,2012,0,0,0,0,0,0,0,3976,2.823759124087591
2012-08-14,FOODS_3,Tuesday,8,2012,0,0,0,0,0,0,0,3764,2.823759124087591
2012-08-15,FOODS_3,Wednesday,8,2012,0,0,0,0,0,0,0,3418,2.823759124087591
2012-08-16,FOODS_3,Thursday,8,2012,0,0,0,0,0,0,0,3576,2.823759124087591
2012-08-17,FOODS_3,Friday,8,2012,0,0,0,0,0,0,0,3351,2.823759124087591
2012-08-18,FOODS_3,Saturday,8,2012,0,0,0,0,0,0,0,3917,2.827883211678832
2012-08-19,FOODS_3,Sunday,8,2012,0,1,1,0,0,1,0,4259,2.827883211678832
2012-08-20,FOODS_3,Monday,8,2012,0,0,0,0,0,0,0,3276,2.827883211678832
2012-08-21,FOODS_3,Tuesday,8,2012,0,0,0,0,0,0,0,2852,2.827883211678832
2012-08-22,FOODS_3,Wednesday,8,2012,0,0,0,0,0,0,0,2744,2.827883211678832
2012-08-23,FOODS_3,Thursday,8,2012,0,0,0,0,0,0,0,2566,2.827883211678832
2012-08-24,FOODS_3,Friday,8,2012,0,0,0,0,0,0,0,3016,2.827883211678832
2012-08-25,FOODS_3,Saturday,8,2012,0,0,0,0,0,0,0,3383,2.8240693430656933
2012-08-26,FOODS_3,Sunday,8,2012,0,0,0,0,0,0,0,3708,2.8240693430656933
2012-08-27,FOODS_3,Monday,8,2012,0,0,0,0,0,0,0,2973,2.8240693430656933
2012-08-28,FOODS_3,Tuesday,8,2012,0,0,0,0,0,0,0,2765,2.8240693430656933
2012-08-29,FOODS_3,Wednesday,8,2012,0,0,0,0,0,0,0,2601,2.8240693430656933
2012-08-30,FOODS_3,Thursday,8,2012,0,0,0,0,0,0,0,2580,2.8240693430656933
2012-08-31,FOODS_3,Friday,8,2012,0,0,0,0,0,0,0,2747,2.8240693430656933
2012-09-01,FOODS_3,Saturday,9,2012,1,0,0,0,0,0,0,3855,2.822109090909091
2012-09-02,FOODS_3,Sunday,9,2012,1,0,0,0,0,0,0,3455,2.822109090909091
2012-09-03,FOODS_3,Monday,9,2012,1,1,1,0,1,0,0,4158,2.822109090909091
2012-09-04,FOODS_3,Tuesday,9,2012,1,0,0,0,0,0,0,3137,2.822109090909091
2012-09-05,FOODS_3,Wednesday,9,2012,1,0,0,0,0,0,0,2876,2.822109090909091
2012-09-06,FOODS_3,Thursday,9,2012,1,0,0,0,0,0,0,2759,2.822109090909091
2012-09-07,FOODS_3,Friday,9,2012,1,0,0,0,0,0,0,2868,2.822109090909091
2012-09-08,FOODS_3,Saturday,9,2012,1,0,0,0,0,0,0,3569,2.819221014492754
2012-09-09,FOODS_3,Sunday,9,2012,1,0,0,0,0,0,0,4288,2.819221014492754
2012-09-10,FOODS_3,Monday,9,2012,1,0,0,0,0,0,0,3780,2.819221014492754
2012-09-11,FOODS_3,Tuesday,9,2012,0,0,0,0,0,0,0,3057,2.819221014492754
2012-09-12,FOODS_3,Wednesday,9,2012,0,0,0,0,0,0,0,2739,2.819221014492754
2012-09-13,FOODS_3,Thursday,9,2012,0,0,0,0,0,0,0,2760,2.819221014492754
2012-09-14,FOODS_3,Friday,9,2012,0,0,0,0,0,0,0,2947,2.819221014492754
2012-09-15,FOODS_3,Saturday,9,2012,0,0,0,0,0,0,0,3564,2.811847826086957
2012-09-16,FOODS_3,Sunday,9,2012,0,0,0,0,0,0,0,4119,2.811847826086957
2012-09-17,FOODS_3,Monday,9,2012,0,0,0,0,0,0,0,2887,2.811847826086957
2012-09-18,FOODS_3,Tuesday,9,2012,0,0,0,0,0,0,0,2524,2.811847826086957
2012-09-19,FOODS_3,Wednesday,9,2012,0,0,0,0,0,0,0,2183,2.811847826086957
2012-09-20,FOODS_3,Thursday,9,2012,0,0,0,0,0,0,0,2432,2.811847826086957
2012-09-21,FOODS_3,Friday,9,2012,0,0,0,0,0,0,0,2973,2.811847826086957
2012-09-22,FOODS_3,Saturday,9,2012,0,0,0,0,0,0,0,3450,2.8438558558558555
2012-09-23,FOODS_3,Sunday,9,2012,0,0,0,0,0,0,0,3357,2.8438558558558555
2012-09-24,FOODS_3,Monday,9,2012,0,0,0,0,0,0,0,2755,2.8438558558558555
2012-09-25,FOODS_3,Tuesday,9,2012,0,0,0,0,0,0,0,2683,2.8438558558558555
2012-09-26,FOODS_3,Wednesday,9,2012,0,0,0,0,0,0,0,2606,2.8438558558558555
2012-09-27,FOODS_3,Thursday,9,2012,0,0,0,0,0,0,0,2699,2.8438558558558555
2012-09-28,FOODS_3,Friday,9,2012,0,0,0,0,0,0,0,2839,2.8438558558558555
2012-09-29,FOODS_3,Saturday,9,2012,0,0,0,0,0,0,0,3808,2.845765765765766
2012-09-30,FOODS_3,Sunday,9,2012,0,0,0,0,0,0,0,3769,2.845765765765766
2012-10-01,FOODS_3,Monday,10,2012,1,0,0,0,0,0,0,3767,2.845765765765766
2012-10-02,FOODS_3,Tuesday,10,2012,1,0,0,0,0,0,0,3939,2.845765765765766
2012-10-03,FOODS_3,Wednesday,10,2012,1,0,0,0,0,0,0,3427,2.845765765765766
2012-10-04,FOODS_3,Thursday,10,2012,1,0,0,0,0,0,0,2942,2.845765765765766
2012-10-05,FOODS_3,Friday,10,2012,1,0,0,0,0,0,0,3197,2.845765765765766
2012-10-06,FOODS_3,Saturday,10,2012,1,0,0,0,0,0,0,3946,2.848812949640288
2012-10-07,FOODS_3,Sunday,10,2012,1,0,0,0,0,0,0,3933,2.848812949640288
2012-10-08,FOODS_3,Monday,10,2012,1,1,1,0,1,0,0,3435,2.848812949640288
2012-10-09,FOODS_3,Tuesday,10,2012,1,0,0,0,0,0,0,2953,2.848812949640288
2012-10-10,FOODS_3,Wednesday,10,2012,1,0,0,0,0,0,0,3092,2.848812949640288
2012-10-11,FOODS_3,Thursday,10,2012,0,0,0,0,0,0,0,2434,2.848812949640288
2012-10-12,FOODS_3,Friday,10,2012,0,0,0,0,0,0,0,2849,2.848812949640288
2012-10-13,FOODS_3,Saturday,10,2012,0,0,0,0,0,0,0,3411,2.8436559139784947
2012-10-14,FOODS_3,Sunday,10,2012,0,0,0,0,0,0,0,3368,2.8436559139784947
2012-10-15,FOODS_3,Monday,10,2012,0,0,0,0,0,0,0,2716,2.8436559139784947
2012-10-16,FOODS_3,Tuesday,10,2012,0,0,0,0,0,0,0,2382,2.8436559139784947
2012-10-17,FOODS_3,Wednesday,10,2012,0,0,0,0,0,0,0,2457,2.8436559139784947
2012-10-18,FOODS_3,Thursday,10,2012,0,0,0,0,0,0,0,2498,2.8436559139784947
2012-10-19,FOODS_3,Friday,10,2012,0,0,0,0,0,0,0,2546,2.8436559139784947
2012-10-20,FOODS_3,Saturday,10,2012,0,0,0,0,0,0,0,3094,2.829501779359431
2012-10-21,FOODS_3,Sunday,10,2012,0,0,0,0,0,0,0,3445,2.829501779359431
2012-10-22,FOODS_3,Monday,10,2012,0,0,0,0,0,0,0,2551,2.829501779359431
2012-10-23,FOODS_3,Tuesday,10,2012,0,0,0,0,0,0,0,2141,2.829501779359431
2012-10-24,FOODS_3,Wednesday,10,2012,0,0,0,0,0,0,0,1903,2.829501779359431
2012-10-25,FOODS_3,Thursday,10,2012,0,0,0,0,0,0,0,1804,2.829501779359431
2012-10-26,FOODS_3,Friday,10,2012,0,1,1,0,0,1,0,2228,2.829501779359431
2012-10-27,FOODS_3,Saturday,10,2012,0,0,0,0,0,0,0,2908,2.829538188277087
2012-10-28,FOODS_3,Sunday,10,2012,0,0,0,0,0,0,0,3189,2.829538188277087
2012-10-29,FOODS_3,Monday,10,2012,0,0,0,0,0,0,0,2384,2.829538188277087
2012-10-30,FOODS_3,Tuesday,10,2012,0,0,0,0,0,0,0,2605,2.829538188277087
2012-10-31,FOODS_3,Wednesday,10,2012,0,1,1,1,0,0,0,1759,2.829538188277087
2012-11-01,FOODS_3,Thursday,11,2012,1,0,0,0,0,0,0,2443,2.829538188277087
2012-11-02,FOODS_3,Friday,11,2012,1,0,0,0,0,0,0,2925,2.829538188277087
2012-11-03,FOODS_3,Saturday,11,2012,1,0,0,0,0,0,0,3528,2.830957446808511
2012-11-04,FOODS_3,Sunday,11,2012,1,0,0,0,0,0,0,3638,2.830957446808511
2012-11-05,FOODS_3,Monday,11,2012,1,0,0,0,0,0,0,2916,2.830957446808511
2012-11-06,FOODS_3,Tuesday,11,2012,1,0,0,0,0,0,0,2646,2.830957446808511
2012-11-07,FOODS_3,Wednesday,11,2012,1,0,0,0,0,0,0,2574,2.830957446808511
2012-11-08,FOODS_3,Thursday,11,2012,1,0,0,0,0,0,0,2493,2.830957446808511
2012-11-09,FOODS_3,Friday,11,2012,1,0,0,0,0,0,0,2727,2.830957446808511
2012-11-10,FOODS_3,Saturday,11,2012,1,0,0,0,0,0,0,3592,2.8313957597173145
2012-11-11,FOODS_3,Sunday,11,2012,0,1,1,0,1,0,0,3339,2.8313957597173145
2012-11-12,FOODS_3,Monday,11,2012,0,0,0,0,0,0,0,2453,2.8313957597173145
2012-11-13,FOODS_3,Tuesday,11,2012,0,0,0,0,0,0,0,2254,2.8313957597173145
2012-11-14,FOODS_3,Wednesday,11,2012,0,0,0,0,0,0,0,2196,2.8313957597173145
2012-11-15,FOODS_3,Thursday,11,2012,0,0,0,0,0,0,0,2177,2.8313957597173145
2012-11-16,FOODS_3,Friday,11,2012,0,0,0,0,0,0,0,2565,2.8313957597173145
2012-11-17,FOODS_3,Saturday,11,2012,0,0,0,0,0,0,0,2937,2.8308657243816255
2012-11-18,FOODS_3,Sunday,11,2012,0,0,0,0,0,0,0,3048,2.8308657243816255
2012-11-19,FOODS_3,Monday,11,2012,0,0,0,0,0,0,0,2555,2.8308657243816255
2012-11-20,FOODS_3,Tuesday,11,2012,0,0,0,0,0,0,0,2817,2.8308657243816255
2012-11-21,FOODS_3,Wednesday,11,2012,0,0,0,0,0,0,0,3150,2.8308657243816255
2012-11-22,FOODS_3,Thursday,11,2012,0,1,1,0,1,0,0,2241,2.8308657243816255
2012-11-23,FOODS_3,Friday,11,2012,0,0,0,0,0,0,0,1570,2.8308657243816255
2012-11-24,FOODS_3,Saturday,11,2012,0,0,0,0,0,0,0,2256,2.836772486772487
2012-11-25,FOODS_3,Sunday,11,2012,0,0,0,0,0,0,0,2439,2.836772486772487
2012-11-26,FOODS_3,Monday,11,2012,0,0,0,0,0,0,0,2150,2.836772486772487
2012-11-27,FOODS_3,Tuesday,11,2012,0,0,0,0,0,0,0,1749,2.836772486772487
2012-11-28,FOODS_3,Wednesday,11,2012,0,0,0,0,0,0,0,1826,2.836772486772487
2012-11-29,FOODS_3,Thursday,11,2012,0,0,0,0,0,0,0,1764,2.836772486772487
2012-11-30,FOODS_3,Friday,11,2012,0,0,0,0,0,0,0,2150,2.836772486772487
2012-12-01,FOODS_3,Saturday,12,2012,1,0,0,0,0,0,0,3181,2.838686514886165
2012-12-02,FOODS_3,Sunday,12,2012,1,0,0,0,0,0,0,3087,2.838686514886165
2012-12-03,FOODS_3,Monday,12,2012,1,0,0,0,0,0,0,2689,2.838686514886165
2012-12-04,FOODS_3,Tuesday,12,2012,1,0,0,0,0,0,0,2397,2.838686514886165
2012-12-05,FOODS_3,Wednesday,12,2012,1,0,0,0,0,0,0,2557,2.838686514886165
2012-12-06,FOODS_3,Thursday,12,2012,1,0,0,0,0,0,0,2493,2.838686514886165
2012-12-07,FOODS_3,Friday,12,2012,1,0,0,0,0,0,0,2667,2.838686514886165
2012-12-08,FOODS_3,Saturday,12,2012,1,0,0,0,0,0,0,3178,2.838937282229965
2012-12-09,FOODS_3,Sunday,12,2012,1,0,0,0,0,0,0,3373,2.838937282229965
2012-12-10,FOODS_3,Monday,12,2012,1,0,0,0,0,0,0,2824,2.838937282229965
2012-12-11,FOODS_3,Tuesday,12,2012,0,0,0,0,0,0,0,2442,2.838937282229965
2012-12-12,FOODS_3,Wednesday,12,2012,0,0,0,0,0,0,0,2363,2.838937282229965
2012-12-13,FOODS_3,Thursday,12,2012,0,0,0,0,0,0,0,2460,2.838937282229965
2012-12-14,FOODS_3,Friday,12,2012,0,0,0,0,0,0,0,2321,2.838937282229965
2012-12-15,FOODS_3,Saturday,12,2012,0,0,0,0,0,0,0,3139,2.841463414634146
2012-12-16,FOODS_3,Sunday,12,2012,0,1,1,0,0,1,0,3061,2.841463414634146
2012-12-17,FOODS_3,Monday,12,2012,0,0,0,0,0,0,0,2547,2.841463414634146
2012-12-18,FOODS_3,Tuesday,12,2012,0,0,0,0,0,0,0,2709,2.841463414634146
2012-12-19,FOODS_3,Wednesday,12,2012,0,0,0,0,0,0,0,2272,2.841463414634146
2012-12-20,FOODS_3,Thursday,12,2012,0,0,0,0,0,0,0,2567,2.841463414634146
2012-12-21,FOODS_3,Friday,12,2012,0,0,0,0,0,0,0,2611,2.841463414634146
2012-12-22,FOODS_3,Saturday,12,2012,0,0,0,0,0,0,0,3131,2.8325694444444443
2012-12-23,FOODS_3,Sunday,12,2012,0,0,0,0,0,0,0,2974,2.8325694444444443
2012-12-24,FOODS_3,Monday,12,2012,0,0,0,0,0,0,0,3112,2.8325694444444443
2012-12-25,FOODS_3,Tuesday,12,2012,0,1,1,0,1,0,0,3,2.8325694444444443
2012-12-26,FOODS_3,Wednesday,12,2012,0,0,0,0,0,0,0,2317,2.8325694444444443
2012-12-27,FOODS_3,Thursday,12,2012,0,0,0,0,0,0,0,2325,2.8325694444444443
2012-12-28,FOODS_3,Friday,12,2012,0,0,0,0,0,0,0,2441,2.8325694444444443
2012-12-29,FOODS_3,Saturday,12,2012,0,0,0,0,0,0,0,2925,2.8361525129982668
2012-12-30,FOODS_3,Sunday,12,2012,0,0,0,0,0,0,0,2917,2.8361525129982668
2012-12-31,FOODS_3,Monday,12,2012,0,0,0,0,0,0,0,3283,2.8361525129982668
2013-01-01,FOODS_3,Tuesday,1,2013,1,1,1,0,1,0,0,1759,2.8361525129982668
2013-01-02,FOODS_3,Wednesday,1,2013,1,0,0,0,0,0,0,2794,2.8361525129982668
2013-01-03,FOODS_3,Thursday,1,2013,1,0,0,0,0,0,0,3133,2.8361525129982668
2013-01-04,FOODS_3,Friday,1,2013,1,0,0,0,0,0,0,3007,2.8361525129982668
2013-01-05,FOODS_3,Saturday,1,2013,1,0,0,0,0,0,0,3511,2.8363039723661485
2013-01-06,FOODS_3,Sunday,1,2013,1,0,0,0,0,0,0,3867,2.8363039723661485
2013-01-07,FOODS_3,Monday,1,2013,1,1,1,0,0,1,0,2984,2.8363039723661485
2013-01-08,FOODS_3,Tuesday,1,2013,1,0,0,0,0,0,0,2898,2.8363039723661485
2013-01-09,FOODS_3,Wednesday,1,2013,1,0,0,0,0,0,0,2686,2.8363039723661485
2013-01-10,FOODS_3,Thursday,1,2013,1,0,0,0,0,0,0,2940,2.8363039723661485
2013-01-11,FOODS_3,Friday,1,2013,0,0,0,0,0,0,0,2710,2.8363039723661485
2013-01-12,FOODS_3,Saturday,1,2013,0,0,0,0,0,0,0,3702,2.836911262798635
2013-01-13,FOODS_3,Sunday,1,2013,0,0,0,0,0,0,0,3680,2.836911262798635
2013-01-14,FOODS_3,Monday,1,2013,0,0,0,0,0,0,0,2690,2.836911262798635
2013-01-15,FOODS_3,Tuesday,1,2013,0,0,0,0,0,0,0,2510,2.836911262798635
2013-01-16,FOODS_3,Wednesday,1,2013,0,0,0,0,0,0,0,2359,2.836911262798635
2013-01-17,FOODS_3,Thursday,1,2013,0,0,0,0,0,0,0,2293,2.836911262798635
2013-01-18,FOODS_3,Friday,1,2013,0,0,0,0,0,0,0,2542,2.836911262798635
2013-01-19,FOODS_3,Saturday,1,2013,0,0,0,0,0,0,0,3207,2.8330390492359934
2013-01-20,FOODS_3,Sunday,1,2013,0,0,0,0,0,0,0,3030,2.8330390492359934
2013-01-21,FOODS_3,Monday,1,2013,0,1,1,0,1,0,0,2760,2.8330390492359934
2013-01-22,FOODS_3,Tuesday,1,2013,0,0,0,0,0,0,0,2484,2.8330390492359934
2013-01-23,FOODS_3,Wednesday,1,2013,0,0,0,0,0,0,0,2014,2.8330390492359934
2013-01-24,FOODS_3,Thursday,1,2013,0,0,0,0,0,0,0,1833,2.8330390492359934
2013-01-25,FOODS_3,Friday,1,2013,0,0,0,0,0,0,0,2253,2.8330390492359934
2013-01-26,FOODS_3,Saturday,1,2013,0,0,0,0,0,0,0,2860,2.8357555178268252
2013-01-27,FOODS_3,Sunday,1,2013,0,0,0,0,0,0,0,3181,2.8357555178268252
2013-01-28,FOODS_3,Monday,1,2013,0,0,0,0,0,0,0,2351,2.8357555178268252
2013-01-29,FOODS_3,Tuesday,1,2013,0,0,0,0,0,0,0,2264,2.8357555178268252
2013-01-30,FOODS_3,Wednesday,1,2013,0,0,0,0,0,0,0,1793,2.8357555178268252
2013-01-31,FOODS_3,Thursday,1,2013,0,0,0,0,0,0,0,2157,2.8357555178268252
2013-02-01,FOODS_3,Friday,2,2013,1,0,0,0,0,0,0,2887,2.8357555178268252
2013-02-02,FOODS_3,Saturday,2,2013,1,0,0,0,0,0,0,3756,2.827030201342282
2013-02-03,FOODS_3,Sunday,2,2013,1,1,1,0,0,0,1,3382,2.827030201342282
2013-02-04,FOODS_3,Monday,2,2013,1,0,0,0,0,0,0,2971,2.827030201342282
2013-02-05,FOODS_3,Tuesday,2,2013,1,0,0,0,0,0,0,2350,2.827030201342282
2013-02-06,FOODS_3,Wednesday,2,2013,1,0,0,0,0,0,0,2363,2.827030201342282
2013-02-07,FOODS_3,Thursday,2,2013,1,0,0,0,0,0,0,2625,2.827030201342282
2013-02-08,FOODS_3,Friday,2,2013,1,0,0,0,0,0,0,2688,2.827030201342282
2013-02-09,FOODS_3,Saturday,2,2013,1,0,0,0,0,0,0,3080,2.8236212624584716
2013-02-10,FOODS_3,Sunday,2,2013,1,0,0,0,0,0,0,2756,2.8236212624584716
2013-02-11,FOODS_3,Monday,2,2013,0,0,0,0,0,0,0,3034,2.8236212624584716
2013-02-12,FOODS_3,Tuesday,2,2013,0,0,0,0,0,0,0,2674,2.8236212624584716
2013-02-13,FOODS_3,Wednesday,2,2013,0,1,1,0,0,1,0,2843,2.8236212624584716
2013-02-14,FOODS_3,Thursday,2,2013,0,1,1,1,0,0,0,1825,2.8236212624584716
2013-02-15,FOODS_3,Friday,2,2013,0,0,0,0,0,0,0,2397,2.8236212624584716
2013-02-16,FOODS_3,Saturday,2,2013,0,0,0,0,0,0,0,2987,2.8217081260364845
2013-02-17,FOODS_3,Sunday,2,2013,0,0,0,0,0,0,0,2955,2.8217081260364845
2013-02-18,FOODS_3,Monday,2,2013,0,1,1,0,1,0,0,2737,2.8217081260364845
